latitude,longitude,confidence,,,
19.407,-155.296,100,,,
33.004,-110.763,29,,,
30.5,-109.631,100,,,
30.499,-109.62,100,,,
19.689,-104.883,59,,,
19.698,-104.886,66,,,
26.006,-80.451,46,,,
25.972,-80.453,50,,,
25.97,-80.461,49,,,
20.356,-76.049,66,,,
19.714,-71.521,65,,,
19.381,-70.089,59,,,
19.468,-72.442,83,,,
19.086,-69.91,79,,,
18.946,-70.016,57,,,
18.857,-69.741,64,,,
18.924,-70.359,70,,,
18.923,-70.35,78,,,
18.916,-71.043,65,,,
18.773,-70.156,62,,,
18.573,-71.275,71,,,
17.934,-76.784,56,,,
19.381,-155.059,100,,,
19.411,-155.288,100,,,
19.407,-155.266,100,,,
19.385,-155.063,92,,,
19.414,-155.293,100,,,
19.41,-155.271,100,,,
19.372,-155.066,73,,,
37.843,-96.022,75,,,
37.841,-96.006,75,,,
37.839,-95.99,52,,,
37.838,-95.974,62,,,
37.735,-95.052,40,,,
37.733,-95.037,65,,,
37.732,-95.023,43,,,
37.853,-96.224,75,,,
37.832,-96.024,88,,,
37.83,-96.008,74,,,
37.947,-97.275,65,,,
37.945,-97.255,57,,,
37.892,-96.712,87,,,
37.842,-96.225,93,,,
37.808,-95.896,66,,,
37.784,-95.673,94,,,
37.782,-95.657,100,,,
37.906,-96.971,67,,,
37.883,-96.732,22,,,
37.881,-96.714,60,,,
37.821,-96.127,77,,,
37.819,-96.11,68,,,
37.772,-95.659,70,,,
37.895,-96.973,75,,,
37.849,-96.502,70,,,
37.847,-96.485,71,,,
37.821,-96.229,45,,,
37.816,-96.178,70,,,
37.527,-93.65,63,,,
37.894,-97.087,94,,,
37.892,-97.069,100,,,
37.89,-97.05,83,,,
37.876,-96.9,90,,,
37.874,-96.882,100,,,
36.619,-87.736,75,,,
37.865,-96.902,94,,,
37.863,-96.883,87,,,
36.609,-87.738,85,,,
37.85,-96.866,67,,,
37.817,-96.76,97,,,
37.816,-96.742,71,,,
37.818,-96.767,89,,,
37.816,-96.749,90,,,
37.601,-94.776,52,,,
37.807,-96.769,73,,,
37.805,-96.751,76,,,
37.756,-96.488,77,,,
37.754,-96.471,80,,,
37.748,-96.402,64,,,
37.684,-95.792,88,,,
37.682,-95.776,91,,,
37.681,-95.761,81,,,
37.745,-96.49,84,,,
37.744,-96.472,90,,,
37.376,-93.258,51,,,
36.684,-88.642,72,,,
36.682,-88.629,85,,,
37.704,-96.186,86,,,
37.702,-96.169,69,,,
37.662,-95.991,65,,,
37.669,-96.42,60,,,
37.452,-94.71,55,,,
37.594,-96.108,54,,,
37.592,-96.092,68,,,
37.587,-96.043,95,,,
37.585,-96.027,81,,,
37.615,-96.428,85,,,
37.613,-96.411,69,,,
37.583,-96.11,28,,,
37.604,-96.43,69,,,
37.602,-96.412,36,,,
37.574,-96.128,83,,,
37.572,-96.111,84,,,
37.613,-96.435,80,,,
37.611,-96.418,86,,,
37.579,-96.117,86,,,
37.605,-96.684,77,,,
37.603,-96.666,80,,,
37.596,-96.703,88,,,
37.594,-96.686,99,,,
37.592,-96.668,99,,,
37.505,-96.029,90,,,
37.503,-96.013,56,,,
37.449,-95.497,76,,,
37.495,-96.031,82,,,
37.493,-96.014,64,,,
35.759,-84.844,30,,,
37.474,-96.19,61,,,
37.516,-96.703,77,,,
37.505,-96.705,62,,,
36.007,-86.444,55,,,
37.383,-95.732,71,,,
37.381,-95.717,65,,,
37.422,-96.316,79,,,
37.42,-96.299,88,,,
37.461,-96.838,83,,,
37.46,-96.82,82,,,
37.25,-94.814,84,,,
35.986,-86.567,37,,,
37.417,-96.307,85,,,
37.251,-94.821,70,,,
37.249,-94.807,77,,,
37.46,-96.827,88,,,
37.241,-94.823,21,,,
37.154,-94.103,43,,,
35.983,-86.574,34,,,
37.143,-94.171,47,,,
37.348,-96.166,99,,,
37.346,-96.15,89,,,
37.341,-96.101,95,,,
37.34,-96.085,28,,,
37.338,-96.069,78,,,
35.932,-86.539,57,,,
37.337,-96.168,62,,,
37.306,-96.074,91,,,
37.304,-96.058,90,,,
37.303,-96.042,84,,,
37.301,-96.025,36,,,
37.31,-96.222,83,,,
37.295,-96.076,65,,,
37.294,-96.059,20,,,
37.302,-96.08,72,,,
37.3,-96.064,93,,,
37.299,-96.048,51,,,
37.297,-96.032,80,,,
37.307,-96.229,82,,,
37.294,-96.315,80,,,
37.27,-96.085,49,,,
37.074,-94.362,51,,,
37.273,-96.217,83,,,
37.271,-96.201,86,,,
37.262,-96.219,36,,,
37.261,-96.203,64,,,
37.249,-96.089,74,,,
37.242,-96.123,68,,,
37.221,-96.242,79,,,
37.219,-96.226,43,,,
37.229,-96.248,39,,,
37.227,-96.231,52,,,
37.216,-96.233,68,,,
37.269,-96.85,75,,,
36.63,-91.776,70,,,
37.215,-96.644,59,,,
37.213,-96.626,40,,,
37.214,-96.75,54,,,
37.212,-96.733,42,,,
37.202,-96.628,70,,,
37.203,-96.752,52,,,
37.201,-96.735,71,,,
37.137,-96.097,69,,,
37.148,-96.31,39,,,
37.113,-96.322,40,,,
37.161,-96.909,56,,,
37.111,-96.407,66,,,
37.068,-96.533,73,,,
37.067,-96.54,59,,,
37.065,-96.523,70,,,
36.784,-94.236,48,,,
36.975,-96.185,74,,,
36.846,-95.189,65,,,
36.961,-96.369,85,,,
36.978,-96.457,51,,,
36.969,-96.374,59,,,
37.01,-96.872,76,,,
37.008,-96.854,45,,,
36.958,-96.376,72,,,
36.956,-96.359,76,,,
37.027,-97.163,76,,,
36.998,-96.873,71,,,
36.997,-96.855,95,,,
36.993,-96.82,45,,,
36.958,-96.477,45,,,
36.956,-96.461,52,,,
36.927,-96.397,97,,,
36.926,-96.381,100,,,
36.83,-95.493,96,,,
36.941,-96.634,77,,,
36.939,-96.617,87,,,
36.915,-96.382,74,,,
36.853,-95.794,54,,,
36.82,-95.494,100,,,
36.818,-95.48,49,,,
36.93,-96.636,97,,,
36.928,-96.619,97,,,
36.849,-95.858,62,,,
36.847,-95.842,70,,,
36.809,-95.496,20,,,
36.788,-95.395,77,,,
36.786,-95.381,84,,,
36.797,-95.574,91,,,
36.79,-95.581,68,,,
36.789,-95.567,43,,,
36.925,-97.166,62,,,
36.776,-95.736,75,,,
36.775,-95.721,84,,,
36.741,-95.425,87,,,
36.74,-95.41,73,,,
36.766,-95.738,89,,,
36.764,-95.723,93,,,
36.716,-95.296,66,,,
35.935,-89.713,67,,,
36.758,-95.863,58,,,
36.75,-95.88,93,,,
36.748,-95.865,92,,,
36.812,-96.591,62,,,
36.81,-96.574,75,,,
36.739,-95.882,100,,,
36.737,-95.867,25,,,
36.808,-96.581,80,,,
36.734,-95.889,96,,,
36.732,-95.874,87,,,
36.587,-94.8,0,,,
36.785,-96.671,86,,,
36.783,-96.653,77,,,
36.184,-92.006,40,,,
35.172,-86.293,49,,,
36.662,-96.474,71,,,
36.251,-93.025,75,,,
36.25,-93.014,88,,,
36.651,-96.476,80,,,
36.767,-98.05,63,,,
36.765,-98.03,67,,,
36.639,-96.682,94,,,
36.638,-96.665,97,,,
36.627,-96.667,94,,,
36.625,-96.65,50,,,
36.638,-96.689,89,,,
36.636,-96.672,98,,,
36.634,-96.655,92,,,
36.76,-98.036,75,,,
36.625,-96.673,72,,,
36.623,-96.656,58,,,
36.487,-95.988,62,,,
35.789,-91.387,32,,,
35.787,-91.376,83,,,
36.236,-95.095,52,,,
34.722,-85.605,59,,,
35.734,-91.642,70,,,
35.726,-91.587,44,,,
34.438,-84.921,15,,,
34.936,-88.273,52,,,
35.091,-89.221,51,,,
35.66,-93.075,78,,,
35.005,-88.917,50,,,
36.045,-96.464,73,,,
34.85,-89.325,72,,,
34.862,-89.458,73,,,
34.86,-89.446,31,,,
35.816,-96.99,56,,,
35.507,-94.607,81,,,
35.675,-96.417,46,,,
35.511,-95.242,51,,,
35.501,-95.244,36,,,
34.277,-87.216,87,,,
34.274,-87.2,63,,,
34.256,-87.221,57,,,
34.252,-87.229,64,,,
35.854,-99.669,25,,,
35.841,-99.671,73,,,
35.839,-99.645,63,,,
35.4,-95.24,68,,,
35.517,-96.496,75,,,
35.513,-96.503,70,,,
35.511,-96.487,48,,,
35.42,-96.686,57,,,
34.746,-91.455,0,,,
34.31,-89.056,51,,,
34.052,-87.781,88,,,
35.224,-95.739,58,,,
35.222,-95.725,56,,,
34.165,-88.703,64,,,
35.019,-94.954,79,,,
35.018,-94.941,83,,,
35.453,-99.842,83,,,
35.457,-99.847,80,,,
35.454,-99.822,58,,,
34.003,-89.373,82,,,
33.266,-85.863,32,,,
33.255,-85.867,52,,,
34.712,-95.111,52,,,
33.75,-88.635,68,,,
33.956,-90.201,43,,,
34.109,-91.581,40,,,
33.715,-89.692,62,,,
33.713,-89.68,69,,,
34.518,-95.356,47,,,
34.517,-95.343,87,,,
34.509,-95.358,75,,,
34.507,-95.344,98,,,
34.505,-95.331,43,,,
34.497,-95.346,86,,,
34.404,-94.738,99,,,
34.403,-94.725,50,,,
34.401,-94.744,72,,,
34.399,-94.732,73,,,
33.814,-90.693,65,,,
34.706,-97.712,65,,,
34.705,-97.694,68,,,
32.94,-86.039,57,,,
34.478,-96.159,79,,,
34.46,-96,52,,,
34.481,-96.165,32,,,
34.48,-96.15,73,,,
34.453,-96.008,65,,,
34.451,-95.994,34,,,
33.621,-90.126,34,,,
33.619,-90.114,35,,,
34.437,-96.054,45,,,
32.366,-83.88,30,,,
33.792,-92.56,51,,,
34.33,-96.926,65,,,
33.369,-89.957,65,,,
34.155,-95.551,56,,,
34.018,-95.169,56,,,
34.017,-95.156,49,,,
32.549,-86.132,73,,,
32.555,-86.137,66,,,
32.551,-86.118,58,,,
33.966,-95.582,71,,,
33.964,-95.568,52,,,
33.891,-95.641,51,,,
33.822,-95.061,92,,,
33.82,-95.049,71,,,
33.812,-95.063,66,,,
33.6,-93.682,60,,,
33.598,-93.671,62,,,
33.383,-92.47,67,,,
33.727,-95.546,65,,,
32.445,-87.266,65,,,
33.746,-96.494,47,,,
33.348,-93.726,22,,,
33.658,-96.528,49,,,
33.193,-92.877,53,,,
32.969,-91.381,32,,,
33.321,-93.867,62,,,
31.556,-84.093,68,,,
31.551,-84.101,65,,,
31.545,-84.075,67,,,
32.637,-89.897,13,,,
32.594,-89.646,55,,,
32.627,-89.899,77,,,
32.625,-89.887,67,,,
33.397,-95.332,28,,,
31.54,-84.382,72,,,
31.535,-84.356,66,,,
32.736,-90.728,21,,,
31.474,-84.209,50,,,
33.366,-95.343,48,,,
32.536,-89.678,40,,,
32.358,-88.643,23,,,
32.59,-90.06,34,,,
32.338,-88.648,67,,,
31.776,-85.817,62,,,
31.452,-84.276,42,,,
31.755,-85.779,63,,,
31.751,-85.759,36,,,
31.439,-84.28,64,,,
32.674,-90.862,22,,,
33.372,-95.982,46,,,
33.371,-95.969,56,,,
31.662,-85.517,65,,,
31.649,-85.452,57,,,
33.362,-95.977,68,,,
32.484,-89.859,61,,,
31.648,-85.459,64,,,
33.607,-99.215,58,,,
33.051,-94.323,57,,,
32.967,-93.766,40,,,
31.481,-85.42,54,,,
31.482,-85.426,51,,,
32.36,-90.407,44,,,
31.899,-88.004,77,,,
31.896,-87.989,81,,,
31.143,-84.275,60,,,
31.888,-88.007,85,,,
31.885,-87.992,89,,,
31.881,-87.999,82,,,
31.137,-84.282,36,,,
32.934,-94.904,75,,,
31.722,-87.622,53,,,
31.719,-87.606,62,,,
31.718,-87.613,68,,,
32.101,-89.848,51,,,
32.099,-89.836,46,,,
31.866,-88.666,34,,,
31.856,-88.669,71,,,
32.572,-93.305,66,,,
32.57,-93.294,56,,,
30.766,-83.908,67,,,
32.406,-92.854,78,,,
32.404,-92.844,92,,,
32.403,-92.833,58,,,
31.572,-87.868,66,,,
31.569,-87.875,62,,,
30.764,-83.916,57,,,
30.758,-83.887,61,,,
31.837,-89.503,57,,,
32.636,-94.878,76,,,
31.979,-90.791,56,,,
31.51,-88.24,56,,,
31.658,-89.18,45,,,
31.864,-90.443,49,,,
31.49,-88.426,56,,,
31.492,-88.417,56,,,
30.609,-84.064,58,,,
31.83,-90.68,87,,,
31.828,-90.668,76,,,
32.676,-96.913,74,,,
31.323,-88.029,88,,,
31.32,-88.013,37,,,
31.319,-88.035,62,,,
31.317,-88.02,82,,,
32.324,-94.963,56,,,
32.319,-94.97,51,,,
32.808,-99.846,59,,,
32.067,-93.45,60,,,
30.981,-86.98,100,,,
30.978,-86.962,87,,,
30.97,-86.983,89,,,
30.967,-86.965,61,,,
31.151,-87.988,64,,,
30.955,-86.968,17,,,
30.947,-86.976,47,,,
32.459,-97.04,61,,,
30.666,-86.389,56,,,
30.662,-86.369,84,,,
30.654,-86.392,47,,,
30.65,-86.373,86,,,
30.638,-86.376,92,,,
31.215,-89.476,68,,,
31.215,-89.482,62,,,
30.646,-86.379,84,,,
30.634,-86.382,87,,,
30.806,-87.459,80,,,
30.781,-87.448,57,,,
31.476,-92.617,31,,,
32.114,-97.832,46,,,
31.614,-94.165,75,,,
31.798,-97.522,75,,,
31.136,-92.624,47,,,
31.128,-92.637,77,,,
31.127,-92.626,100,,,
30.528,-89.095,69,,,
30.597,-91.526,82,,,
30.595,-91.515,75,,,
30.583,-92.028,56,,,
30.916,-94.374,42,,,
28.388,-81.507,52,,,
28.377,-81.461,77,,,
30.553,-94.619,44,,,
30.544,-94.62,47,,,
30.103,-92.451,47,,,
30.282,-99.155,67,,,
29.079,-99.726,54,,,
26.874,-97.587,71,,,
26.865,-97.581,100,,,
26.863,-97.568,63,,,
26.854,-97.583,100,,,
26.853,-97.57,82,,,
26.846,-97.597,84,,,
26.844,-97.584,100,,,
26.843,-97.571,89,,,
21.347,-103.765,52,,,
19.021,-88.081,67,,,
19.015,-88.089,55,,,
21.362,-104.675,62,,,
20.538,-100.942,55,,,
20.045,-102.12,81,,,
46.301,-102.718,48,,,
46.3,-102.661,80,,,
46.299,-102.723,68,,,
46.298,-102.667,81,,,
44.893,-89.522,41,,,
45.2,-92.524,60,,,
45.199,-92.509,71,,,
44.148,-88.477,27,,,
43.991,-88.599,38,,,
44.004,-88.934,64,,,
43.808,-88.797,71,,,
43.824,-89.035,42,,,
44.142,-93.432,70,,,
43.497,-89.2,82,,,
42.304,-83.165,53,,,
42.3,-83.146,66,,,
43.363,-89.742,82,,,
43.18,-89.563,53,,,
43.5,-92.173,70,,,
42.985,-89.056,62,,,
42.982,-89.032,63,,,
43.088,-89.82,69,,,
43.044,-89.58,66,,,
42.841,-88.535,63,,,
43.246,-93.496,61,,,
42.539,-88.5,51,,,
43.249,-94.193,83,,,
43.248,-94.176,74,,,
43.237,-94.178,44,,,
42.833,-91.617,50,,,
42.831,-91.604,64,,,
43.05,-93.649,32,,,
42.918,-93.65,76,,,
41.722,-85.924,36,,,
42.528,-91.886,74,,,
42.522,-91.996,78,,,
41.887,-87.69,46,,,
42.365,-91.336,55,,,
42.287,-90.753,67,,,
42.197,-90.113,88,,,
42.195,-90.101,75,,,
42.289,-90.905,72,,,
42.287,-90.892,79,,,
42.587,-93.772,95,,,
41.924,-88.841,32,,,
41.638,-87.147,0,,,
41.833,-88.439,70,,,
42.107,-90.459,62,,,
42.191,-91.132,49,,,
41.831,-88.722,57,,,
41.788,-90.093,68,,,
41.878,-90.796,83,,,
42.01,-92.66,29,,,
42,-92.662,73,,,
41.999,-92.648,61,,,
41.367,-88.194,59,,,
41.365,-88.182,56,,,
41.832,-91.828,49,,,
41.489,-91.19,0,,,
41.639,-92.707,75,,,
41.214,-89.836,86,,,
41.399,-91.28,56,,,
41.398,-91.267,73,,,
41.108,-89.504,55,,,
41.316,-91.755,87,,,
41.314,-91.743,73,,,
41.051,-90.109,55,,,
41.241,-91.959,72,,,
41.515,-95.274,67,,,
40.996,-91.706,55,,,
40.988,-91.702,56,,,
40.682,-91.903,70,,,
40.673,-91.905,54,,,
41.071,-95.751,82,,,
40.977,-95.608,60,,,
40.721,-93.801,71,,,
40.933,-96.323,86,,,
40.931,-96.303,74,,,
39.876,-88.911,40,,,
40.569,-94.17,67,,,
39.99,-89.757,45,,,
40.491,-94.101,63,,,
40.655,-96.917,61,,,
40.653,-96.896,67,,,
40.658,-96.901,80,,,
40.581,-96.441,74,,,
39.847,-90.35,60,,,
40.198,-93.595,72,,,
40.196,-93.582,46,,,
40.188,-93.597,66,,,
39.942,-92.285,69,,,
39.94,-92.273,65,,,
39.638,-90.496,63,,,
39.637,-90.485,66,,,
39.403,-90.785,54,,,
40.032,-96.154,92,,,
40.031,-96.16,88,,,
40.029,-96.141,82,,,
39.749,-93.84,74,,,
39.748,-93.826,99,,,
40.066,-97.024,43,,,
39.829,-95.385,78,,,
39.827,-95.368,79,,,
39.569,-93.54,56,,,
39.538,-95.124,55,,,
38.882,-90.138,48,,,
39.192,-92.608,83,,,
39.19,-92.595,81,,,
38.356,-87.556,58,,,
39.146,-92.967,58,,,
39.144,-92.955,75,,,
38.295,-87.566,35,,,
39.078,-92.783,56,,,
39.429,-96.273,86,,,
39.427,-96.255,68,,,
39.403,-96.004,74,,,
39.402,-95.987,85,,,
39.418,-96.274,71,,,
39.416,-96.263,42,,,
39.089,-93.76,58,,,
39.406,-96.878,63,,,
39.404,-96.858,88,,,
38.859,-92.367,32,,,
38.939,-93.053,63,,,
38.375,-89.383,44,,,
38.373,-89.371,29,,,
39.157,-96.39,80,,,
39.155,-96.372,73,,,
39.147,-96.41,90,,,
39.145,-96.392,91,,,
39.156,-96.396,76,,,
39.155,-96.378,85,,,
39.147,-96.416,37,,,
39.145,-96.398,96,,,
39.111,-96.274,41,,,
39.096,-96.24,43,,,
39.182,-97.276,80,,,
39.18,-97.256,65,,,
39.041,-95.912,78,,,
39.04,-95.895,70,,,
38.786,-93.607,47,,,
39.08,-96.425,63,,,
39.078,-96.407,82,,,
39.058,-96.192,80,,,
39.069,-96.427,67,,,
39.067,-96.409,95,,,
39.117,-97.08,40,,,
39.068,-96.415,94,,,
39.035,-96.203,52,,,
39.107,-97.068,83,,,
39.016,-96.241,51,,,
39.015,-96.223,69,,,
39.012,-96.314,58,,,
38.982,-96.228,38,,,
38.98,-96.211,68,,,
38.61,-93.011,55,,,
38.601,-93.013,45,,,
38.981,-96.578,48,,,
38.993,-96.583,40,,,
38.982,-96.584,77,,,
38.967,-96.662,33,,,
38.954,-96.645,74,,,
38.952,-96.627,93,,,
38.872,-96.269,63,,,
38.871,-96.276,65,,,
38.88,-96.587,60,,,
38.838,-96.281,79,,,
38.837,-96.263,82,,,
38.886,-97.012,57,,,
38.806,-96.178,86,,,
38.795,-96.18,72,,,
38.793,-96.163,56,,,
38.668,-95.25,62,,,
38.67,-95.24,45,,,
38.739,-96.09,56,,,
38.737,-96.073,85,,,
38.734,-96.038,96,,,
38.723,-96.04,56,,,
38.738,-96.302,79,,,
38.737,-96.285,72,,,
38.719,-96.11,75,,,
38.378,-93.127,59,,,
38.708,-96.112,75,,,
38.707,-96.095,80,,,
38.536,-94.686,52,,,
38.558,-95.537,70,,,
38.326,-93.596,65,,,
38.598,-96.136,59,,,
38.596,-96.119,68,,,
38.514,-95.528,74,,,
38.52,-95.533,58,,,
38.496,-95.717,57,,,
38.527,-96.348,60,,,
38.559,-96.805,55,,,
38.501,-96.192,59,,,
38.505,-96.351,51,,,
38.49,-96.194,73,,,
38.477,-96.057,67,,,
38.475,-96.04,60,,,
38.561,-96.812,39,,,
38.499,-96.2,69,,,
38.498,-96.182,71,,,
38.505,-96.358,62,,,
38.503,-96.341,78,,,
38.473,-96.047,88,,,
38.457,-95.897,87,,,
38.448,-95.915,64,,,
38.446,-95.898,79,,,
37.672,-89.973,56,,,
38.006,-92.603,85,,,
38.005,-92.591,76,,,
38.505,-97.333,100,,,
38.503,-97.313,100,,,
38.509,-97.339,89,,,
38.507,-97.318,100,,,
38.505,-97.298,65,,,
38.497,-97.34,50,,,
38.496,-97.32,90,,,
38.257,-95.089,59,,,
38.255,-95.074,66,,,
38.245,-94.985,81,,,
38.243,-94.971,76,,,
38.236,-95.002,68,,,
38.235,-94.987,90,,,
38.233,-94.972,75,,,
38.459,-97.305,67,,,
38.226,-95.003,91,,,
38.225,-94.989,47,,,
38.223,-94.974,59,,,
38.226,-95.094,65,,,
38.016,-93.314,60,,,
38.014,-93.301,63,,,
38.382,-96.731,72,,,
38.381,-96.712,63,,,
38.266,-95.668,75,,,
38.327,-96.391,88,,,
38.326,-96.374,96,,,
38.325,-96.381,98,,,
38.323,-96.363,78,,,
38.21,-95.397,51,,,
38.153,-94.889,100,,,
38.151,-94.874,57,,,
38.143,-94.891,100,,,
38.081,-94.44,43,,,
38.286,-96.44,82,,,
38.284,-96.423,92,,,
36.94,-86.939,19,,,
38.275,-96.442,100,,,
38.273,-96.424,94,,,
38.222,-95.913,98,,,
38.22,-95.897,85,,,
38.262,-96.426,97,,,
38.261,-96.408,48,,,
38.227,-96.065,66,,,
38.211,-95.915,63,,,
38.21,-95.899,56,,,
38.262,-96.535,61,,,
38.251,-96.427,100,,,
38.25,-96.41,99,,,
38.174,-95.658,63,,,
38.273,-96.773,85,,,
38.271,-96.754,86,,,
38.251,-96.536,85,,,
38.249,-96.518,85,,,
38.24,-96.429,68,,,
38.229,-96.307,68,,,
38.227,-96.29,100,,,
38.25,-96.433,100,,,
38.248,-96.416,100,,,
38.272,-96.76,90,,,
38.248,-96.524,89,,,
38.239,-96.435,78,,,
38.237,-96.417,90,,,
38.225,-96.296,99,,,
38.223,-96.279,86,,,
38.262,-96.78,94,,,
38.261,-96.762,100,,,
38.259,-96.743,83,,,
38.257,-96.725,61,,,
38.237,-96.526,34,,,
38.251,-96.782,76,,,
38.248,-96.745,92,,,
38.246,-96.726,84,,,
38.174,-96.011,47,,,
38.21,-96.476,69,,,
38.208,-96.458,96,,,
38.225,-96.748,98,,,
38.223,-96.73,92,,,
38.199,-96.477,81,,,
38.197,-96.459,100,,,
38.195,-96.442,86,,,
38.145,-95.948,58,,,
38.024,-94.829,48,,,
38.214,-96.75,37,,,
37.014,-87.923,59,,,
38.229,-97.033,83,,,
38.227,-97.014,51,,,
38.185,-96.57,72,,,
38.119,-95.902,92,,,
38.117,-95.886,100,,,
38.116,-95.87,62,,,
38.162,-96.447,78,,,
38.16,-96.429,69,,,
38.154,-96.359,66,,,
38.108,-95.904,69,,,
38.107,-95.888,85,,,
38.095,-95.774,68,,,
38.206,-97.036,65,,,
38.204,-97.017,58,,,
38.197,-96.941,85,,,
38.143,-96.361,99,,,
38.141,-96.344,38,,,
38.119,-96.122,42,,,
38.118,-96.105,63,,,
38.16,-96.436,79,,,
38.152,-96.366,64,,,
38.151,-96.349,59,,,
38.091,-95.782,67,,,
38.207,-97.024,93,,,
38.2,-96.948,83,,,
38.198,-96.929,62,,,
38.141,-96.368,95,,,
38.14,-96.351,88,,,
38.115,-96.112,72,,,
38.195,-97.025,26,,,
38.088,-96.066,64,,,
37.625,-92.23,40,,,
37.623,-92.218,68,,,
38.124,-96.531,64,,,
38.079,-96.084,99,,,
38.077,-96.067,100,,,
38.102,-96.644,89,,,
38.1,-96.626,35,,,
38.072,-96.343,51,,,
38.015,-95.778,61,,,
38.013,-95.762,67,,,
38.09,-96.645,94,,,
38.089,-96.627,81,,,
38.11,-96.98,100,,,
38.109,-96.961,73,,,
37.777,-93.844,44,,,
36.643,-86.58,45,,,
38.09,-96.651,78,,,
38.089,-96.633,86,,,
38.023,-95.998,41,,,
37.774,-93.85,61,,,
38.112,-96.985,100,,,
38.11,-96.966,92,,,
38.045,-96.319,67,,,
37.977,-95.677,70,,,
37.975,-95.661,64,,,
37.885,-94.852,58,,,
38.034,-96.32,83,,,
37.869,-94.986,90,,,
37.868,-94.972,87,,,
38.002,-96.325,84,,,
37.992,-96.344,34,,,
37.991,-96.327,94,,,
37.989,-96.31,83,,,
37.095,-89.611,54,,,
37.892,-95.827,68,,,
37.89,-95.811,90,,,
37.888,-95.795,100,,,
37.943,-96.429,67,,,
37.879,-95.812,84,,,
37.878,-95.796,100,,,
37.88,-96.027,33,,,
37.867,-95.896,57,,,
37.959,-96.938,94,,,
37.958,-96.919,81,,,
37.905,-96.382,92,,,
37.904,-96.365,88,,,
37.925,-96.812,47,,,
37.848,-96.032,77,,,
37.847,-96.016,89,,,
37.843,-95.983,87,,,
37.842,-95.967,46,,,
37.743,-95.044,76,,,
37.742,-95.03,95,,,
37.836,-96.017,75,,,
37.834,-96.001,70,,,
37.733,-95.046,18,,,
37.732,-95.031,27,,,
19.574,-100.407,73,,,
19.572,-100.392,36,,,
19.48,-102.645,83,,,
19.166,-100.24,53,,,
18.499,-95.468,57,,,
19.279,-102.974,70,,,
19.145,-102.687,55,,,
19.148,-102.694,51,,,
18.387,-98.833,75,,,
18.385,-98.822,63,,,
18.41,-100.61,84,,,
18.546,-102.317,43,,,
18.588,-103.437,72,,,
18.585,-103.413,82,,,
18.578,-103.42,87,,,
18.223,-101.232,61,,,
18.222,-101.218,47,,,
18.212,-101.233,39,,,
18.041,-100.403,81,,,
18.02,-100.238,61,,,
18.009,-100.239,24,,,
18.083,-101.114,66,,,
18.081,-101.099,67,,,
17.744,-98.581,84,,,
17.742,-98.57,58,,,
17.739,-98.577,69,,,
17.848,-99.46,76,,,
17.847,-99.449,59,,,
17.851,-99.72,54,,,
17.98,-100.828,72,,,
17.884,-100.317,61,,,
17.696,-99.694,77,,,
17.694,-99.682,82,,,
17.945,-101.855,71,,,
17.696,-99.853,43,,,
17.694,-99.842,63,,,
17.578,-99.186,73,,,
17.626,-99.713,67,,,
17.608,-99.578,43,,,
17.598,-99.578,51,,,
17.6,-99.584,43,,,
17.598,-99.572,62,,,
17.528,-99.665,43,,,
17.516,-99.57,33,,,
17.514,-99.558,42,,,
17.567,-100.364,48,,,
17.504,-101.325,56,,,
45.808,-119.507,91,,,
19.408,-155.295,78,,,
19.404,-155.258,55,,,
19.372,-155.084,66,,,
19.402,-155.304,52,,,
19.399,-155.266,68,,,
19.382,-155.089,61,,,
40.769,-94.395,47,,,
40.49,-95.719,91,,,
40.517,-95.683,30,,,
40.506,-95.726,75,,,
40.523,-95.694,50,,,
40.512,-95.737,58,,,
42.116,-89.256,61,,,
42.112,-89.274,85,,,
42.21,-88.882,66,,,
42.204,-88.885,54,,,
42.399,-88.417,83,,,
42.396,-88.433,68,,,
42.193,-90.099,53,,,
42.189,-90.118,53,,,
43.14,-86.217,19,,,
41.762,-93.387,70,,,
41.754,-93.417,26,,,
42.304,-91.098,70,,,
42.313,-91.083,49,,,
42.309,-91.104,43,,,
42.812,-90.356,66,,,
43.142,-88.943,82,,,
43.139,-88.959,52,,,
43.102,-89.607,41,,,
43.094,-89.611,47,,,
42.638,-92.351,51,,,
43.362,-88.946,57,,,
42.818,-91.663,70,,,
42.799,-91.987,35,,,
42.835,-91.726,57,,,
42.801,-91.995,72,,,
42.96,-91.936,38,,,
42.918,-92.128,66,,,
42.941,-92.99,57,,,
43.606,-89.911,69,,,
43.608,-89.919,69,,,
42.969,-93.039,53,,,
43.901,-88.692,61,,,
43.032,-93.008,71,,,
44.013,-88.309,0,,,
43.029,-93.011,74,,,
43.493,-92.468,74,,,
43.273,-94.166,50,,,
43.265,-94.197,81,,,
44.57,-92.026,36,,,
45.191,-92.512,94,,,
45.186,-92.535,78,,,
45.829,-92.69,75,,,
45.85,-92.65,65,,,
45.845,-92.672,72,,,
45.861,-92.637,41,,,
45.856,-92.659,76,,,
25.056,-78.073,74,,,
25.969,-80.467,42,,,
26.022,-80.472,67,,,
26.021,-80.483,64,,,
26.752,-77.426,25,,,
26.621,-78.473,29,,,
26.619,-78.483,32,,,
26.65,-78.457,94,,,
26.654,-78.499,42,,,
26.652,-78.509,87,,,
26.664,-78.49,67,,,
26.663,-78.5,90,,,
26.66,-78.52,51,,,
